time,open,close
2006/10/23,1789.64,1759.39
2006/10/24,1756.46,1805.18
2006/10/25,1807.03,1806.65
2006/10/26,1804.89,1810.65
2006/10/27,1836.21,1807.17
2006/10/30,1804.37,1809.66
2006/10/31,1811.47,1837.99
2006/11/1,1838.68,1855.71
2006/11/2,1856.92,1851.31
2006/11/3,1851.4,1866.36
2006/11/6,1853.19,1886.31
2006/11/7,1889.53,1889.53
2006/11/8,1885.86,1866.82
2006/11/9,1860.95,1896.48
2006/11/10,1896.93,1883.35
2006/11/13,1878.7,1863.77
2006/11/14,1868.17,1888.24
2006/11/15,1888.54,1922.93
2006/11/16,1930.93,1941.55
2006/11/17,1934.64,1971.79
2006/11/20,1977.53,2017.28
2006/11/21,2013.07,2037.55
2006/11/22,2031.3,2041.36
2006/11/23,2045.08,2062.36
2006/11/24,2051.47,2050.81
2006/11/27,2042.19,2047.28
2006/11/28,2042.38,2038.72
2006/11/29,2005.99,2054.09
2006/11/30,2058.77,2099.29
2006/12/1,2106.3,2102.05
2006/12/4,2103.82,2161.65
2006/12/5,2167.36,2173.28
2006/12/6,2175.38,2156.6
2006/12/7,2152.59,2156.75
2006/12/8,2133.36,2093.64
2006/12/11,2085.06,2180.5
2006/12/12,2189.69,2218.95
2006/12/13,2224.43,2223.45
2006/12/14,2226,2249.11
2006/12/15,2255.24,2273.91
2006/12/18,2277.28,2332.43
2006/12/19,2342.18,2364.18
2006/12/20,2356.26,2373.2
2006/12/21,2372.46,2342.94
2006/12/22,2334.27,2343.67
2006/12/25,2350.13,2435.76
2006/12/26,2437.85,2479.73
2006/12/27,2478.06,2536.39
2006/12/28,2538.95,2567.59
2006/12/29,2585.42,2675.47
2007/1/4,2728.19,2715.72
2007/1/5,2668.58,2641.33
2007/1/8,2621.07,2707.2
2007/1/9,2711.05,2807.8
2007/1/10,2838.11,2825.58
2007/1/11,2819.37,2770.11
2007/1/12,2745.32,2668.11
2007/1/15,2660.07,2794.7
2007/1/16,2818.66,2821.02
2007/1/17,2828.4,2778.9
2007/1/18,2760.94,2756.98
2007/1/19,2761.89,2832.21
2007/1/22,2857.9,2933.19
2007/1/23,2964.69,2949.14
2007/1/24,2955.42,2975.13
2007/1/25,2946.5,2857.36
2007/1/26,2805.96,2882.56
2007/1/29,2897.25,2945.26
2007/1/30,2959.4,2930.56
2007/1/31,2926.07,2786.34
2007/2/1,2744.81,2785.43
2007/2/2,2791.49,2673.21
2007/2/5,2658.07,2612.54
2007/2/6,2612.84,2675.7
2007/2/7,2688.96,2716.18
2007/2/8,2725.14,2737.73
2007/2/9,2741.48,2730.39
2007/2/12,2729.84,2807.17
2007/2/13,2819.14,2831.87
2007/2/14,2836.82,2905.09
2007/2/15,2923.67,2993.01
2007/2/16,3018.18,2998.47
2007/2/26,2999.09,3040.6
2007/2/27,3048.83,2771.79
2007/2/28,2734.59,2881.07
2007/3/1,2877.2,2797.19
2007/3/2,2792.94,2831.53
2007/3/5,2827.68,2785.31
2007/3/6,2776.17,2840.18
2007/3/7,2851.75,2896.59
2007/3/8,2904.18,2928.01
2007/3/9,2934.49,2937.91
2007/3/12,2945.92,2954.91
2007/3/13,2958.1,2964.79
2007/3/14,2933.68,2906.33
2007/3/15,2905.98,2951.7
2007/3/16,2964.09,2930.48
2007/3/19,2864.26,3014.44
2007/3/20,3024.78,3032.2
2007/3/21,3042.1,3057.38
2007/3/22,3080.6,3071.22
2007/3/23,3071.81,3074.29
2007/3/26,3083.94,3122.81
2007/3/27,3126.03,3138.83
2007/3/28,3140.68,3173.02
2007/3/29,3179.8,3197.54
2007/3/30,3178.5,3183.98
2007/4/2,3196.59,3252.59
2007/4/3,3265.68,3291.3
2007/4/4,3295.98,3291.54
2007/4/5,3286.16,3319.14
2007/4/6,3287.68,3323.59
2007/4/9,3333.42,3398.95
2007/4/10,3405.23,3444.29
2007/4/11,3454.42,3495.22
2007/4/12,3503.23,3531.03
2007/4/13,3537.22,3518.27
2007/4/16,3523.22,3596.44
2007/4/17,3611.63,3611.87
2007/4/18,3614.68,3612.4
2007/4/19,3610.02,3449.02
2007/4/20,3460.9,3584.2
2007/4/23,3615.79,3710.89
2007/4/24,3736.15,3720.53
2007/4/25,3708.57,3743.96
2007/4/26,3766.48,3783.06
2007/4/27,3788.75,3759.87
2007/4/30,3784.27,3841.27
2007/5/8,3937.94,3950.01
2007/5/9,3961.1,4013.09
2007/5/10,4021.42,4049.7
2007/5/11,4024.42,4021.68
2007/5/14,3970.66,4046.39
2007/5/15,4055.83,3899.18
2007/5/16,3890.81,3986.04
2007/5/17,4002.49,4048.29
2007/5/18,4041.39,4030.26
2007/5/21,3902.35,4072.22
2007/5/22,4091.14,4110.38
2007/5/23,4125.43,4173.71
2007/5/24,4188.68,4151.13
2007/5/25,4133.19,4179.78
2007/5/28,4221.58,4272.11
2007/5/29,4288.98,4334.92
2007/5/30,4087.41,4053.09
2007/5/31,4006.28,4109.65
2007/6/1,4120.63,4000.74
2007/6/4,3981.82,3670.4
2007/6/5,3564.43,3767.1
2007/6/6,3781.38,3776.32
2007/6/7,3787.7,3890.8
2007/6/8,3900.03,3913.14
2007/6/11,3942.01,3995.68
2007/6/12,4011.68,4072.14
2007/6/13,4110.74,4176.48
2007/6/14,4162.21,4115.21
2007/6/15,4085.66,4132.87
2007/6/18,4195.39,4253.35
2007/6/19,4247.74,4269.52
2007/6/20,4269.45,4181.32
2007/6/21,4170.89,4230.82
2007/6/22,4230.97,4091.45
2007/6/25,4102.79,3941.08
2007/6/26,3863.25,3973.37
2007/6/27,3985.72,4078.6
2007/6/28,4080.19,3914.2
2007/6/29,3824.29,3820.7
2007/7/2,3800.23,3836.29
2007/7/3,3854.72,3899.72
2007/7/4,3906.01,3816.16
2007/7/5,3769.64,3615.87
2007/7/6,3599.82,3781.35
2007/7/9,3809.67,3883.22
2007/7/10,3895.91,3853.02
2007/7/11,3837.8,3865.72
2007/7/12,3874.04,3915.99
2007/7/13,3920.83,3914.39
2007/7/16,3920.65,3821.92
2007/7/17,3809.56,3896.19
2007/7/18,3880.85,3930.06
2007/7/19,3918.54,3912.94
2007/7/20,3918.41,4058.85
2007/7/23,4091.24,4213.36
2007/7/24,4238.32,4210.33
2007/7/25,4212.95,4323.97
2007/7/26,4347.78,4346.46
2007/7/27,4315.37,4345.36
2007/7/30,4348.61,4440.77
2007/7/31,4432.27,4471.03
2007/8/1,4488.77,4300.56
2007/8/2,4316.57,4407.73
2007/8/3,4440.98,4560.77
2007/8/6,4600.12,4628.11
2007/8/7,4642.01,4651.23
2007/8/8,4614.59,4663.16
2007/8/9,4658.59,4754.1
2007/8/10,4745.18,4749.37
2007/8/13,4768.62,4820.06
2007/8/14,4820.15,4872.78
2007/8/15,4875.51,4869.88
2007/8/16,4845.02,4765.45
2007/8/17,4733.14,4656.57
2007/8/20,4773.83,4904.85
2007/8/21,4944.21,4955.21
2007/8/22,4876.35,4980.07
2007/8/23,5002.84,5032.49
2007/8/24,5070.65,5107.67
2007/8/27,5144.82,5150.12
2007/8/28,5134.14,5194.69
2007/8/29,5147.71,5109.43
2007/8/30,5144.11,5167.88
2007/8/31,5184.09,5218.82
2007/9/3,5257.78,5321.06
2007/9/4,5333.4,5294.05
2007/9/5,5296.07,5310.72
2007/9/6,5336.67,5393.66
2007/9/7,5381.19,5277.18
2007/9/10,5208.32,5355.29
2007/9/11,5362.94,5113.97
2007/9/12,5092.58,5172.63
2007/9/13,5193.41,5273.59
2007/9/14,5290.26,5312.18
2007/9/17,5309.06,5421.39
2007/9/18,5446.73,5425.21
2007/9/19,5439.02,5395.27
2007/9/20,5408.48,5470.06
2007/9/21,5482.51,5454.67
2007/9/24,5469.84,5485.01
2007/9/25,5500.27,5425.88
2007/9/26,5407.83,5338.52
2007/9/27,5338.11,5409.4
2007/9/28,5461.58,5552.3
2007/10/8,5683.31,5692.76
2007/10/9,5678.91,5715.89
2007/10/10,5742.65,5771.46
2007/10/11,5798.39,5913.23
2007/10/12,5950.9,5903.26
2007/10/15,5934.77,6030.09
2007/10/16,6056.95,6092.06
2007/10/17,6057.43,6036.28
2007/10/18,6031.92,5825.28
2007/10/19,5869.12,5818.05
2007/10/22,5742.79,5667.33
2007/10/23,5660.07,5773.39
2007/10/24,5804.02,5843.11
2007/10/25,5794.22,5562.39
2007/10/26,5498.86,5589.63
2007/10/29,5641.98,5748
2007/10/30,5769.2,5897.19
2007/10/31,5984.71,5954.77
2007/11/1,5978.94,5914.28
2007/11/2,5812.47,5777.81
2007/11/5,5748.18,5634.45
2007/11/6,5593.35,5536.57
2007/11/7,5565.65,5601.78
2007/11/8,5559.15,5330.02
2007/11/9,5276.01,5315.54
2007/11/12,5181.18,5187.73
2007/11/13,5239.34,5158.12
2007/11/14,5246.57,5412.69
2007/11/15,5391.02,5365.27
2007/11/16,5273.08,5316.27
2007/11/19,5325.3,5269.82
2007/11/20,5230.74,5293.7
2007/11/21,5307.79,5214.23
2007/11/22,5113.88,4984.16
2007/11/23,4946.26,5032.13
2007/11/26,5102.53,4958.85
2007/11/27,4919.91,4861.11
2007/11/28,4870.84,4803.39
2007/11/29,4870.86,5003.33
2007/11/30,4993.74,4871.78
2007/12/3,4838.56,4868.61
2007/12/4,4882.15,4915.89
2007/12/5,4917.36,5042.65
2007/12/6,5055.84,5035.07
2007/12/7,5038.48,5091.76
2007/12/10,5010.83,5161.92
